date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum,unemplag_1,logleg_totalbills,logamtsumlag_1,logamtsumfwd_1,logamtsum,exp_5_9,exp_10_19,exp20,post2009years,amtsum_5to9exp,amtsum_10to19exp,amtsum_exp20,amtsumlag1_5to9exp,amtsumlag1_10to19exp,amtsumlag1_exp20,amtsumfwd1_5to9exp,amtsumfwd1_10to19exp,amtsumfwd1_exp20,amtsum_post2009years,amtsumfwd1_post2009years,amtsumlag1_post2009years,logamtsum_5to9exp,logamtsum_10to19exp,logamtsum_exp20,logamtsumlag1_5to9exp,logamtsumlag1_10to19exp,logamtsumlag1_exp20,logamtsumfwd1_5to9exp,logamtsumfwd1_10to19exp,logamtsumfwd1_exp20,logamtsum_post2009years,logamtsumfwd1_post2009years,logamtsumlag1_post2009years
2014,4,N00030771,0.0,8.0,AZ,101.802,0.0,0.0,0.0,137.05,7.7,2.0794415416798357,4.6230297502888575,0.0,4.920345822748795,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.05,0.0,101.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920345822748795,0.0,4.6230297502888575
2012,2,N00031723,0.0,6.0,AZ,253.907,0.0,0.0,2.0,223.25,9.5,1.791759469228055,5.536968058240003,0.0,5.408292219756609,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.25,0.0,253.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408292219756609,0.0,5.536968058240003
2012,2,N00006460,0.0,4.0,AZ,403.023,108.352,0.0,0.0,430.846,9.5,1.3862943611198906,5.998993632278438,4.68538518651067,6.065750717669139,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.846,108.352,403.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.065750717669139,4.68538518651067,5.998993632278438
2013,3,N00006460,0.0,9.0,AZ,430.846,212.561,1.0,0.0,108.352,8.3,2.1972245773362196,6.065750717669139,5.3592290059945,4.68538518651067,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.352,212.561,430.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68538518651067,5.3592290059945,6.065750717669139
2014,4,N00006460,0.0,2.0,AZ,108.352,0.0,0.0,1.0,212.561,7.7,0.6931471805599453,4.68538518651067,0.0,5.3592290059945,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.561,0.0,108.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3592290059945,0.0,4.68538518651067
2012,2,N00031593,0.0,3.0,CA,445.149,670.444,0.0,0.0,1021.626,11.7,1.0986122886681098,6.09840905758337,6.507940179472391,6.929150754668557,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.626,670.444,445.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929150754668557,6.507940179472391,6.09840905758337
2013,3,N00031593,0.0,11.0,CA,1021.626,825.045,0.0,0.0,670.444,10.4,2.3978952727983707,6.929150754668557,6.715437930301677,6.507940179472391,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.444,825.045,1021.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.507940179472391,6.715437930301677,6.929150754668557
2014,4,N00031593,0.0,5.0,CA,670.444,0.0,0.0,0.0,825.045,8.9,1.6094379124341003,6.507940179472391,0.0,6.715437930301677,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.045,0.0,670.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.715437930301677,0.0,6.507940179472391
2014,4,N00030916,0.0,5.0,CA,0.0,0.0,0.0,0.0,22.33,8.9,1.6094379124341003,0.0,0.0,3.1059310658520665,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1059310658520665,0.0,0.0
2012,2,N00031877,0.0,3.0,CA,186.894,254.0,0.0,0.0,267.271,11.7,1.0986122886681098,5.230541611217482,5.537334267018537,5.5882631249284405,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.271,254.0,186.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5882631249284405,5.537334267018537,5.230541611217482
2013,3,N00031877,0.0,6.0,CA,267.271,221.585,0.0,0.0,254.0,10.4,1.791759469228055,5.5882631249284405,5.400806263051403,5.537334267018537,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,221.585,267.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537334267018537,5.400806263051403,5.5882631249284405
2014,4,N00031877,0.0,6.0,CA,254.0,0.0,0.0,0.0,221.585,8.9,1.791759469228055,5.537334267018537,0.0,5.400806263051403,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.585,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400806263051403,0.0,5.537334267018537
2012,2,N00027509,0.0,7.0,CO,206.734,238.5,4.0,3.0,665.322,8.4,1.9459101490553132,5.3314329427592435,5.474369310328396,6.500271133990082,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.322,238.5,206.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.500271133990082,5.474369310328396,5.3314329427592435
2013,3,N00027509,0.0,9.0,CO,665.322,227.35,0.0,4.0,238.5,7.9,2.1972245773362196,6.500271133990082,5.426490680271019,5.474369310328396,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.5,227.35,665.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.474369310328396,5.426490680271019,6.500271133990082
2014,4,N00027509,0.0,3.0,CO,238.5,0.0,0.0,0.0,227.35,6.8,1.0986122886681098,5.474369310328396,0.0,5.426490680271019,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.35,0.0,238.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.426490680271019,0.0,5.474369310328396
2012,2,N00030780,0.0,4.0,CO,556.344,529.6569999999998,3.0,1.0,571.99,8.4,1.3862943611198906,6.321386807967502,6.272229627230069,6.349121508709494,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.99,529.6569999999998,556.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349121508709494,6.272229627230069,6.321386807967502
2013,3,N00030780,0.0,13.0,CO,571.99,9952.314,3.0,3.0,529.6569999999998,7.9,2.5649493574615367,6.349121508709494,9.20556036592817,6.272229627230069,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.6569999999998,9952.314,571.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.272229627230069,9.20556036592817,6.349121508709494
2014,4,N00030780,-1.0706720678738029,11.0,CO,529.6569999999998,0.0,0.0,3.0,9952.314,6.8,2.3978952727983707,6.272229627230069,0.0,9.20556036592817,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9952.314,0.0,529.6569999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.20556036592817,0.0,6.272229627230069
2012,2,N00030736,0.0,27.0,DE,321.45,396.022,1.0,1.0,529.089,7.5,3.295836866004329,5.772842010587696,5.981469765266883,6.2711566596731805,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.089,396.022,321.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2711566596731805,5.981469765266883,5.772842010587696
2013,3,N00030736,0.0,6.0,DE,529.089,516.316,1.0,1.0,396.022,7.2,1.791759469228055,6.2711566596731805,6.246718981140082,5.981469765266883,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.022,516.316,529.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.981469765266883,6.246718981140082,6.2711566596731805
2014,4,N00030736,0.0,10.0,DE,396.022,0.0,0.0,1.0,516.316,6.7,2.302585092994046,5.981469765266883,0.0,6.246718981140082,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.316,0.0,396.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.246718981140082,0.0,5.981469765266883
2012,2,N00031204,0.0,6.0,FL,250.603,473.72,0.0,0.0,620.202,10.0,1.791759469228055,5.523870013659267,6.160616429853294,6.4300452314273535,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.202,473.72,250.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4300452314273535,6.160616429853294,5.523870013659267
2013,3,N00031204,0.0,4.0,FL,620.202,2672.2209999999995,1.0,0.0,473.72,8.5,1.3862943611198906,6.4300452314273535,7.890665240817126,6.160616429853294,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.72,2672.2209999999995,620.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160616429853294,7.890665240817126,6.4300452314273535
2014,4,N00031204,0.0,5.0,FL,473.72,0.0,0.0,1.0,2672.2209999999995,7.3,1.6094379124341003,6.160616429853294,0.0,7.890665240817126,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2672.2209999999995,0.0,473.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890665240817126,0.0,6.160616429853294
2012,2,N00032441,0.0,3.0,FL,199.12,115.055,1.0,0.0,172.92700000000005,10.0,1.0986122886681098,5.293907658059337,4.745410274902538,5.152869540127443,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.92700000000005,115.055,199.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152869540127443,4.745410274902538,5.293907658059337
2013,3,N00032441,0.0,8.0,FL,172.92700000000005,100.0,0.0,1.0,115.055,8.5,2.0794415416798357,5.152869540127443,4.605170185988092,4.745410274902538,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.055,100.0,172.92700000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.745410274902538,4.605170185988092,5.152869540127443
2014,4,N00032441,0.0,2.0,FL,115.055,0.0,0.0,0.0,100.0,7.3,0.6931471805599453,4.745410274902538,0.0,4.605170185988092,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,115.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,0.0,4.745410274902538
2013,3,N00026335,0.0,1.0,FL,383.578,215.01,0.0,0.0,204.5,8.5,0.0,5.949542989956912,5.370684538673937,5.320567975482857,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.5,215.01,383.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.320567975482857,5.370684538673937,5.949542989956912
2014,4,N00026335,0.0,2.0,FL,204.5,0.0,0.0,0.0,215.01,7.3,0.6931471805599453,5.320567975482857,0.0,5.370684538673937,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.01,0.0,204.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.370684538673937,0.0,5.320567975482857
2012,2,N00030645,0.0,6.0,FL,322.918,403.849,1.0,1.0,260.432,10.0,1.791759469228055,5.777398421023181,6.001041045718346,5.562341790649143,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.432,403.849,322.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.562341790649143,6.001041045718346,5.777398421023181
2013,3,N00030645,0.0,13.0,FL,260.432,578.269,1.0,1.0,403.849,8.5,2.5649493574615367,5.562341790649143,6.360039158332229,6.001041045718346,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.849,578.269,260.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001041045718346,6.360039158332229,5.562341790649143
2014,4,N00030645,0.0,9.0,FL,403.849,0.0,0.0,1.0,578.269,7.3,2.1972245773362196,6.001041045718346,0.0,6.360039158332229,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.269,0.0,403.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.360039158332229,0.0,6.001041045718346
2013,3,N00030650,0.0,6.0,FL,163.76,202.01,0.0,0.0,135.0,8.5,1.791759469228055,5.098401941353034,5.30831720112637,4.90527477843843,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,202.01,163.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90527477843843,5.30831720112637,5.098401941353034
2014,4,N00030650,0.0,5.0,FL,135.0,0.0,0.0,0.0,202.01,7.3,1.6094379124341003,4.90527477843843,0.0,5.30831720112637,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.01,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30831720112637,0.0,4.90527477843843
2012,2,N00029131,0.0,2.0,FL,279.157,0.5,0.0,0.0,1280.147,10.0,0.6931471805599453,5.6317743475659165,-0.6931471805599453,7.154730194069624,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.147,0.5,279.157,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,7.154730194069624,-0.6931471805599453,5.6317743475659165
2012,2,N00030926,0.0,3.0,FL,313.063,7.0,0.0,1.0,141.378,10.0,1.0986122886681098,5.7464044482417345,1.9459101490553132,4.951437154370291,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.378,7.0,313.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.951437154370291,1.9459101490553132,5.7464044482417345
2012,2,N00031887,0.0,3.0,FL,45.682,0.0,0.0,0.0,121.991,10.0,1.0986122886681098,3.8217043472264423,0.0,4.8039472715202765,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.991,0.0,45.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8039472715202765,0.0,3.8217043472264423
2013,3,N00032416,0.0,2.0,GA,170.93900000000005,234.823,0.0,2.0,116.64,9.2,0.6931471805599453,5.1413067677149105,5.458832038863579,4.759092268260348,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.64,234.823,170.93900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.759092268260348,5.458832038863579,5.1413067677149105
2014,4,N00032416,0.0,1.0,GA,116.64,0.0,0.0,0.0,234.823,8.2,0.0,4.759092268260348,0.0,5.458832038863579,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.823,0.0,116.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.458832038863579,0.0,4.759092268260348
2012,2,N00032457,0.0,2.0,GA,252.741,332.76,1.0,0.0,266.80400000000003,10.2,0.6931471805599453,5.532365248957984,5.807421509415687,5.58651430643283,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.80400000000003,332.76,252.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58651430643283,5.807421509415687,5.532365248957984
2013,3,N00032457,0.0,7.0,GA,266.80400000000003,251.384,1.0,1.0,332.76,9.2,1.9459101490553132,5.58651430643283,5.526981650534944,5.807421509415687,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.76,251.384,266.80400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807421509415687,5.526981650534944,5.58651430643283
2014,4,N00032457,0.0,2.0,GA,332.76,0.0,0.0,1.0,251.384,8.2,0.6931471805599453,5.807421509415687,0.0,5.526981650534944,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.384,0.0,332.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.526981650534944,0.0,5.807421509415687
2012,2,N00025881,0.0,1.0,HI,219.333,221.5,0.0,0.0,276.191,6.8,0.0,5.390591122899214,5.40042258948519,5.621092655361013,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.191,221.5,219.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621092655361013,5.40042258948519,5.390591122899214
2013,3,N00025881,0.0,11.0,HI,276.191,560.443,0.0,0.0,221.5,6.0,2.3978952727983707,5.621092655361013,6.328727542425682,5.40042258948519,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.5,560.443,276.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40042258948519,6.328727542425682,5.621092655361013
2012,2,N00031377,0.0,3.0,ID,182.396,91.1,3.0,1.0,179.81799999999996,8.3,1.0986122886681098,5.206180147575208,4.511957804265912,5.19194522826143,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.81799999999996,91.1,182.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19194522826143,4.511957804265912,5.206180147575208
2013,3,N00031377,0.0,6.0,ID,179.81799999999996,119.19,1.0,3.0,91.1,7.2,1.791759469228055,5.19194522826143,4.780718858494617,4.511957804265912,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,119.19,179.81799999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511957804265912,4.780718858494617,5.19194522826143
2014,4,N00031377,0.0,2.0,ID,91.1,0.0,0.0,1.0,119.19,6.2,0.6931471805599453,4.511957804265912,0.0,4.780718858494617,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19,0.0,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780718858494617,0.0,4.511957804265912
2012,2,N00004723,0.0,6.0,IL,279.444,0.0,0.0,1.0,1866.137,9.7,1.791759469228055,5.632801914739099,0.0,7.531625797790483,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.137,0.0,279.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.531625797790483,0.0,5.632801914739099
2012,2,N00031103,0.0,26.0,IL,541.4730000000002,149.1,0.0,0.0,2612.018,9.7,3.258096538021482,6.294293203702075,5.004617221770693,7.867878381643633,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.018,149.1,541.4730000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867878381643633,5.004617221770693,6.294293203702075
2012,2,N00030667,0.0,9.0,IL,440.725,560.057,1.0,0.0,742.297,9.7,2.1972245773362196,6.088421098171807,6.328038564263666,6.609749432622676,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.297,560.057,440.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.609749432622676,6.328038564263666,6.088421098171807
2013,3,N00030667,0.0,2.0,IL,742.297,643.8480000000002,1.0,1.0,560.057,9.0,0.6931471805599453,6.609749432622676,6.4674626734013865,6.328038564263666,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.057,643.8480000000002,742.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.328038564263666,6.4674626734013865,6.609749432622676
2014,4,N00030667,0.0,3.0,IL,560.057,0.0,0.0,1.0,643.8480000000002,9.1,1.0986122886681098,6.328038564263666,0.0,6.4674626734013865,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.8480000000002,0.0,560.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4674626734013865,0.0,6.328038564263666
2012,2,N00031104,0.0,5.0,IL,262.6,336.9480000000001,3.0,0.0,368.934,9.7,1.6094379124341003,5.5706319618686955,5.819928615775857,5.910617766254232,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.934,336.9480000000001,262.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910617766254232,5.819928615775857,5.5706319618686955
2013,3,N00031104,0.0,6.0,IL,368.934,457.175,1.0,3.0,336.9480000000001,9.0,1.791759469228055,5.910617766254232,6.125066249760697,5.819928615775857,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.9480000000001,457.175,368.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819928615775857,6.125066249760697,5.910617766254232
2014,4,N00031104,0.0,5.0,IL,336.9480000000001,0.0,0.0,1.0,457.175,9.1,1.6094379124341003,5.819928615775857,0.0,6.125066249760697,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.175,0.0,336.9480000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125066249760697,0.0,5.819928615775857
2012,2,N00030668,0.0,5.0,IL,362.046,71.918,0.0,1.0,971.775,9.7,1.6094379124341003,5.891771275576035,4.275526581100389,6.879124296182984,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.775,71.918,362.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.879124296182984,4.275526581100389,5.891771275576035
2012,2,N00031741,0.0,2.0,IN,228.75,223.837,0.0,1.0,283.2390000000001,9.1,0.6931471805599453,5.432629704155631,5.41091810839705,5.646291064202564,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.2390000000001,223.837,228.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646291064202564,5.41091810839705,5.432629704155631
2013,3,N00031741,0.0,5.0,IN,283.2390000000001,295.976,1.0,0.0,223.837,8.3,1.6094379124341003,5.646291064202564,5.690278369955731,5.41091810839705,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.837,295.976,283.2390000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41091810839705,5.690278369955731,5.646291064202564
2014,4,N00031741,0.0,3.0,IN,223.837,0.0,0.0,1.0,295.976,7.7,1.0986122886681098,5.41091810839705,0.0,5.690278369955731,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.976,0.0,223.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.690278369955731,0.0,5.41091810839705
2012,2,N00031227,0.0,1.0,IN,226.45,229.155,0.0,0.0,564.7130000000002,9.1,0.0,5.422524170002223,5.434398630485796,6.336317637486947,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.7130000000002,229.155,226.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.336317637486947,5.434398630485796,5.422524170002223
2013,3,N00031227,0.0,6.0,IN,564.7130000000002,311.8590000000001,1.0,0.0,229.155,8.3,1.791759469228055,6.336317637486947,5.742551162584549,5.434398630485796,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.155,311.8590000000001,564.7130000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434398630485796,5.742551162584549,6.336317637486947
2014,4,N00031227,0.0,5.0,IN,229.155,0.0,0.0,1.0,311.8590000000001,7.7,1.6094379124341003,5.434398630485796,0.0,5.742551162584549,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8590000000001,0.0,229.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742551162584549,0.0,5.434398630485796
2012,2,N00030670,0.0,16.0,IN,145.757,330.039,3.0,0.0,226.31,9.1,2.772588722239781,4.981940851521575,5.799210829295787,5.421905740792655,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.31,330.039,145.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421905740792655,5.799210829295787,4.981940851521575
2013,3,N00030670,0.0,4.0,IN,226.31,487.616,0.0,3.0,330.039,8.3,1.3862943611198906,5.421905740792655,6.189528210850544,5.799210829295787,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.039,487.616,226.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.799210829295787,6.189528210850544,5.421905740792655
2014,4,N00030670,0.0,3.0,IN,330.039,0.0,0.0,0.0,487.616,7.7,1.0986122886681098,5.799210829295787,0.0,6.189528210850544,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.616,0.0,330.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.189528210850544,0.0,5.799210829295787
2012,2,N00027649,0.0,30.0,KS,223.096,121.275,1.0,0.0,219.407,6.5,3.4011973816621555,5.407602172098017,4.79806069413128,5.390928452528159,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.407,121.275,223.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390928452528159,4.79806069413128,5.407602172098017
2013,3,N00027649,0.0,3.0,KS,219.407,102.433,0.0,1.0,121.275,5.7,1.0986122886681098,5.390928452528159,4.629208926313995,4.79806069413128,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.275,102.433,219.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79806069413128,4.629208926313995,5.390928452528159
2014,4,N00027649,0.0,2.0,KS,121.275,0.0,0.0,0.0,102.433,5.3,0.6931471805599453,4.79806069413128,0.0,4.629208926313995,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.433,0.0,121.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629208926313995,0.0,4.79806069413128
2012,2,N00031502,0.0,1.0,KS,313.528,400.999,1.0,0.0,261.612,6.5,0.0,5.747888670279278,5.993958933537874,5.5668624900906085,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.612,400.999,313.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5668624900906085,5.993958933537874,5.747888670279278
